logFC,logCPM,LR,PValue,FDR,chr1,start1,end1,chr2,start2,end2,interaction_type,interaction_distance,resolution,overlap_idx,interaction_idx,anchor1_overlap,anchor2_overlap,both_anchors_overlap,any_anchor_overlap,n_peaks_anchor1,n_peaks_anchor2,total_peaks
6.69463786124371,-0.724840827391781,14.9880408705699,0.0001081946808804,0.0006138447492769,2L,14208000,14240000,X,9120000,9152000,trans,,32000,6664,,False,False,False,False,,,
6.45589388376439,-0.907061467535561,14.988025102997,0.0001081955849307,0.0006138447492769,2L,14208000,14240000,X,9216000,9248000,trans,,32000,6665,,False,False,False,False,,,
6.73800065988709,-0.689232347399023,14.9879572007777,0.0001081994782623,0.0006138608347539,2L,14208000,14240000,X,9248000,9280000,trans,,32000,6666,,False,False,False,False,,,
6.78500049878254,-0.651414280320018,14.9879156260823,0.0001082018621137,0.0006138683560884,2L,14208000,14240000,X,9280000,9312000,trans,,32000,6667,,False,False,False,False,,,
6.45589388613207,-0.907061467535561,14.9878904259787,0.0001082033070882,0.0006138705507389,2L,14208000,14240000,X,9312000,9344000,trans,,32000,6668,,False,False,False,False,,,
6.46180645327993,-0.903465512980331,14.9878337077208,0.0001082065593852,0.0006138770774248,2L,14208000,14240000,X,9536000,9568000,trans,,32000,6669,,False,False,False,False,,,
6.73799729073393,-0.689232347399023,14.9808597753359,0.0001086072042597,0.0006147732155299,2L,14216000,14224000,X,22432000,22440000,trans,,32000,6670,,False,False,False,False,,,
-6.48117207919473,-0.877439209018092,14.9757277415742,0.00010890298737,0.0006152261094498,2L,14224000,14232000,X,22432000,22440000,trans,,32000,6671,,False,False,False,False,,,
6.78499086621157,-0.651414280320018,14.9712617994336,0.0001091610401827,0.0006154533697377,2L,14232000,14240000,X,22432000,22440000,trans,,32000,6672,,False,False,False,False,,,
6.73799273178654,-0.689232347399023,14.9712509325498,0.0001091616688472,0.0006154533697377,2L,14232000,14240000,X,3376000,3384000,trans,,32000,6673,,False,False,False,False,,,
6.69463326090983,-0.724840827391781,14.9670981373498,0.0001094021808715,0.0006154533697377,2L,14248000,14256000,X,22432000,22440000,trans,,32000,6674,,False,False,False,False,,,
6.78498625277174,-0.651414280320018,14.9632796396239,0.0001096238024781,0.0006156612563128,2L,14256000,14264000,X,22432000,22440000,trans,,32000,6675,,False,False,False,False,,,
6.73798558290149,-0.689232347399023,14.9561716911261,0.0001100375444996,0.0006167973400797,2L,14264000,14272000,X,22432000,22440000,trans,,32000,6676,,False,False,False,False,,,
6.45589454045588,-0.907061467535561,14.950619434396,0.0001103618253213,0.0006173243854327,2L,14272000,14280000,X,22432000,22440000,trans,,32000,6677,,False,False,False,False,,,
6.78497646836473,-0.651414280320018,14.9463379133479,0.0001106125452443,0.00061755610677,2L,14280000,14288000,X,22432000,22440000,trans,,32000,6678,,False,False,False,False,,,
-1.85474118372349,0.518185998773438,14.9385561784265,0.0001110697016412,0.0006184479103545,2L,14296000,14304000,X,22432000,22440000,trans,,32000,6679,,False,False,False,False,,,
6.45589484612221,-0.907061467535561,14.9331725573723,0.0001113870876513,0.0006188549633415,2L,14304000,14312000,X,22432000,22440000,trans,,32000,6680,,False,False,False,False,,,
6.69462435301616,-0.724840827391781,14.9264644032372,0.0001117838378726,0.0006196636772039,2L,14312000,14320000,X,22432000,22440000,trans,,32000,6681,,False,False,False,False,,,
-6.42304626471172,-0.937425593580072,14.9220062684813,0.0001120482983576,0.0006196636772039,2L,14320000,14328000,X,22432000,22440000,trans,,32000,6682,,False,False,False,False,,,
6.64415710559947,-0.76486102256731,14.9215127236253,0.0001120776145642,0.0006196636772039,2L,1432000,1440000,X,22432000,22440000,trans,,32000,6683,,False,False,False,False,,,
6.78495822226152,-0.651414280320018,14.91469823378,0.0001124831804096,0.0006200576863745,2L,14344000,14352000,X,22432000,22440000,trans,,32000,6684,,False,False,False,False,,,
6.784955517316,-0.651414280320018,14.9100025532546,0.0001127635041814,0.0006206475283608,2L,14352000,14360000,X,22432000,22440000,trans,,32000,6685,,False,False,False,False,,,
6.78494977322652,-0.651414280320018,14.9000266026548,0.0001133613867311,0.0006218569814941,2L,14376000,14384000,X,22432000,22440000,trans,,32000,6686,,False,False,False,False,,,
6.78494799264929,-0.651414280320018,14.8969329900319,0.0001135474417057,0.000621958837712,2L,14384000,14392000,X,22432000,22440000,trans,,32000,6687,,False,False,False,False,,,
6.78494605123772,-0.651414280320018,14.8935592791317,0.0001137506926377,0.0006222027001212,2L,14392000,14400000,X,22432000,22440000,trans,,32000,6688,,False,False,False,False,,,
6.78494371297041,-0.651414280320018,14.8894950112385,0.0001139960329005,0.0006226757856957,2L,144000,152000,X,22432000,22440000,trans,,32000,6689,,False,False,False,False,,,
-6.46265461961201,-0.896887426706135,14.8858325842074,0.0001142175721713,0.0006230499689657,2L,14408000,14416000,X,22432000,22440000,trans,,32000,6690,,False,False,False,False,,,
6.69461462676351,-0.724840827391781,14.8819748881745,0.0001144513918667,0.0006233198248438,2L,14416000,14424000,X,22432000,22440000,trans,,32000,6691,,False,False,False,False,,,
6.8791417434791,-0.57576000794441,14.8782706835751,0.000114676361675,0.0006235935523665,2L,14424000,14432000,X,22432000,22440000,trans,,32000,6692,,False,False,False,False,,,
6.87913930505961,-0.57576000794441,14.8744304746036,0.0001149100614609,0.0006240079259926,2L,14432000,14440000,X,22432000,22440000,trans,,32000,6693,,False,False,False,False,,,
6.87913725371131,-0.57576000794441,14.8711991969107,0.0001151070754707,0.0006241990601224,2L,14440000,14448000,X,22432000,22440000,trans,,32000,6694,,False,False,False,False,,,
6.879135186813,-0.57576000794441,14.8679428165112,0.0001153059639902,0.0006244979018567,2L,14448000,14456000,X,22432000,22440000,trans,,32000,6695,,False,False,False,False,,,
6.87913074304665,-0.57576000794441,14.8609396318952,0.0001157348671064,0.0006254932272319,2L,14472000,14480000,X,22432000,22440000,trans,,32000,6696,,False,False,False,False,,,
6.87912778145869,-0.57576000794441,14.8562707270566,0.0001160217013914,0.0006262436396672,2L,14480000,14488000,X,22432000,22440000,trans,,32000,6697,,False,False,False,False,,,
6.73793781321349,-0.689232347399023,14.8550441056195,0.0001160971775287,0.0006263689158802,2L,1448000,1456000,X,22432000,22440000,trans,,32000,6698,,False,False,False,False,,,
6.87912506445875,-0.57576000794441,14.8519863070158,0.0001162855443999,0.000626668348853,2L,14488000,14496000,X,22432000,22440000,trans,,32000,6699,,False,False,False,False,,,
6.87912337094808,-0.57576000794441,14.8493152854798,0.0001164503366952,0.000626668348853,2L,14496000,14504000,X,22432000,22440000,trans,,32000,6700,,False,False,False,False,,,
6.78491864527704,-0.651414280320018,14.8458604518501,0.0001166638360534,0.000626668348853,2L,14504000,14512000,X,22432000,22440000,trans,,32000,6701,,False,False,False,False,,,
6.87911977227084,-0.57576000794441,14.8436380510856,0.0001168013826008,0.000626668348853,2L,14512000,14520000,X,22432000,22440000,trans,,32000,6702,,False,False,False,False,,,
6.87911678414311,-0.57576000794441,14.8389226008666,0.0001170937672629,0.000626668348853,2L,14528000,14536000,X,22432000,22440000,trans,,32000,6703,,False,False,False,False,,,
6.73791146207368,-0.689232347399023,14.7989841717715,0.0001195999095542,0.0006336859657034,2L,14528000,14560000,X,10304000,10336000,trans,,32000,6704,,False,False,False,False,,,
6.87909148992083,-0.57576000794441,14.7989553072363,0.0001196017401963,0.0006336898777046,2L,14528000,14560000,X,10496000,10528000,trans,,32000,6705,,False,False,False,False,,,
6.87909142312085,-0.57576000794441,14.7988496347881,0.0001196084423787,0.0006337196004424,2L,14528000,14560000,X,10880000,10912000,trans,,32000,6706,,False,False,False,False,,,
6.73791135137846,-0.689232347399023,14.7987482609116,0.0001196148722832,0.000633747880045,2L,14528000,14560000,X,10976000,11008000,trans,,32000,6707,,False,False,False,False,,,
6.51950920284246,-0.859250075064204,14.7986414628413,0.0001196216466079,0.0006337779839335,2L,14528000,14560000,X,11104000,11136000,trans,,32000,6708,,False,False,False,False,,,
6.73791127991822,-0.689232347399023,14.798595964791,0.0001196245327189,0.0006337874869734,2L,14528000,14560000,X,11392000,11424000,trans,,32000,6709,,False,False,False,False,,,
6.8790912297271,-0.57576000794441,14.7985436970413,0.0001196278483438,0.0006337992654431,2L,14528000,14560000,X,11648000,11680000,trans,,32000,6710,,False,False,False,False,,,
6.73791124068392,-0.689232347399023,14.7985123480065,0.0001196298370263,0.0006338040135001,2L,14528000,14560000,X,12000000,12032000,trans,,32000,6711,,False,False,False,False,,,
6.73791120056589,-0.689232347399023,14.7984268473575,0.0001196352610831,0.0006338269620648,2L,14528000,14560000,X,12352000,12384000,trans,,32000,6712,,False,False,False,False,,,
6.73791112999005,-0.689232347399023,14.7982764330568,0.0001196448037836,0.000633871730563,2L,14528000,14560000,X,12608000,12640000,trans,,32000,6713,,False,False,False,False,,,
6.73791112121417,-0.689232347399023,14.7982577294135,0.0001196459904482,0.0006338722288192,2L,14528000,14560000,X,12800000,12832000,trans,,32000,6714,,False,False,False,False,,,
6.87909103634053,-0.57576000794441,14.7982377652482,0.0001196472571005,0.0006338731508291,2L,14528000,14560000,X,12832000,12864000,trans,,32000,6715,,False,False,False,False,,,
6.73791104186304,-0.689232347399023,14.798088610959,0.0001196567208143,0.0006339174992232,2L,14528000,14560000,X,12992000,13024000,trans,,32000,6716,,False,False,False,False,,,
6.73791103312774,-0.689232347399023,14.7980699935778,0.0001196579021243,0.0006339179686807,2L,14528000,14560000,X,13216000,13248000,trans,,32000,6717,,False,False,False,False,,,
6.73791101929686,-0.689232347399023,14.7980405160629,0.0001196597725555,0.0006339220888899,2L,14528000,14560000,X,13408000,13440000,trans,,32000,6718,,False,False,False,False,,,
6.87909084296114,-0.57576000794441,14.7979318394092,0.0001196666686491,0.0006339511951058,2L,14528000,14560000,X,13472000,13504000,trans,,32000,6719,,False,False,False,False,,,
6.73791096251252,-0.689232347399023,14.797919491994,0.0001196674521815,0.0006339511951058,2L,14528000,14560000,X,13504000,13536000,trans,,32000,6720,,False,False,False,False,,,
6.73791090860435,-0.689232347399023,14.7978045970255,0.0001196747433422,0.0006339825089129,2L,14528000,14560000,X,13664000,13696000,trans,,32000,6721,,False,False,False,False,,,
6.51950914564391,-0.859250075064204,14.7977919060552,0.0001196755487305,0.0006339825089129,2L,14528000,14560000,X,14112000,14144000,trans,,32000,6722,,False,False,False,False,,,
6.7379108831626,-0.689232347399023,14.7977503725187,0.0001196781845499,0.0006339906829598,2L,14528000,14560000,X,14592000,14624000,trans,,32000,6723,,False,False,False,False,,,
6.87909067411058,-0.57576000794441,14.7976647137182,0.0001196836208506,0.0006340136921662,2L,14528000,14560000,X,14688000,14720000,trans,,32000,6724,,False,False,False,False,,,
6.87909064958892,-0.57576000794441,14.7976259195248,0.0001196860829899,0.0006340209457324,2L,14528000,14560000,X,14784000,14816000,trans,,32000,6725,,False,False,False,False,,,
6.73791080381328,-0.689232347399023,14.7975812525327,0.0001196889179196,0.0006340286130332,2L,14528000,14560000,X,15040000,15072000,trans,,32000,6726,,False,False,False,False,,,
6.73791079791251,-0.689232347399023,14.7975686759449,0.0001196897161441,0.0006340286130332,2L,14528000,14560000,X,15104000,15136000,trans,,32000,6727,,False,False,False,False,,,
6.73791078635442,-0.689232347399023,14.7975440416179,0.0001196912796777,0.0006340311061517,2L,14528000,14560000,X,15200000,15232000,trans,,32000,6728,,False,False,False,False,,,
3.13015774338751,1.5403144881496,14.79743387947,0.0001196982718891,0.0006340623558654,2L,14528000,14560000,X,15264000,15296000,trans,,32000,6729,,False,False,False,False,,,
6.73791072446457,-0.689232347399023,14.7974121320364,0.0001196996522907,0.0006340638785572,2L,14528000,14560000,X,15488000,15520000,trans,,32000,6730,,False,False,False,False,,,
6.73791068722136,-0.689232347399023,14.7973327528217,0.0001197046909612,0.000634083275936,2L,14528000,14560000,X,15872000,15904000,trans,,32000,6731,,False,False,False,False,,,
6.87909045622388,-0.57576000794441,14.7973200055954,0.0001197055001233,0.000634083275936,2L,14528000,14560000,X,16096000,16128000,trans,,32000,6732,,False,False,False,False,,,
6.73791064511645,-0.689232347399023,14.7972430110295,0.0001197103876633,0.0006341033756323,2L,14528000,14560000,X,16288000,16320000,trans,,32000,6733,,False,False,False,False,,,
6.73791057653088,-0.689232347399023,14.7970968276565,0.0001197196677939,0.0006341467422088,2L,14528000,14560000,X,16768000,16800000,trans,,32000,6734,,False,False,False,False,,,
6.73791056576893,-0.689232347399023,14.7970738895122,0.0001197211240374,0.0006341486657862,2L,14528000,14560000,X,17312000,17344000,trans,,32000,6735,,False,False,False,False,,,
6.73791053959828,-0.689232347399023,14.7970181089143,0.0001197246653805,0.0006341571926786,2L,14528000,14560000,X,17408000,17440000,trans,,32000,6736,,False,False,False,False,,,
6.87909026286602,-0.57576000794441,14.7970140976215,0.0001197249200496,0.0006341571926786,2L,14528000,14560000,X,17568000,17600000,trans,,32000,6737,,False,False,False,False,,,
6.73791048642202,-0.689232347399023,14.7969047674843,0.0001197318614133,0.0006341881693466,2L,14528000,14560000,X,1760000,1792000,trans,,32000,6738,,False,False,False,False,,,
6.73791046584108,-0.689232347399023,14.7968609004497,0.0001197346466425,0.0006341971316991,2L,14528000,14560000,X,17728000,17760000,trans,,32000,6739,,False,False,False,False,,,
6.73791040707571,-0.689232347399023,14.796735644946,0.000119742599791,0.0006342334664964,2L,14528000,14560000,X,17792000,17824000,trans,,32000,6740,,False,False,False,False,,,
6.87909006951534,-0.57576000794441,14.7967081956034,0.000119744342769,0.0006342369078925,2L,14528000,14560000,X,17920000,17952000,trans,,32000,6741,,False,False,False,False,,,
6.73791035515196,-0.689232347399023,14.7966249712017,0.0001197496275072,0.0006342591083126,2L,14528000,14560000,X,18144000,18176000,trans,,32000,6742,,False,False,False,False,,,
6.73791032773,-0.689232347399023,14.7965665218973,0.0001197533391705,0.0006342729765433,2L,14528000,14560000,X,18240000,18272000,trans,,32000,6743,,False,False,False,False,,,
6.7379102928593,-0.689232347399023,14.7964921954697,0.0001197580592343,0.0006342921854607,2L,14528000,14560000,X,18432000,18464000,trans,,32000,6744,,False,False,False,False,,,
6.87908987617184,-0.57576000794441,14.7964022995416,0.0001197637682819,0.0006343071116964,2L,14528000,14560000,X,18464000,18496000,trans,,32000,6745,,False,False,False,False,,,
6.73791024838489,-0.689232347399023,14.7963973983381,0.000119764079552,0.0006343071116964,2L,14528000,14560000,X,18592000,18624000,trans,,32000,6746,,False,False,False,False,,,
6.73791024446352,-0.689232347399023,14.7963890399134,0.0001197646103883,0.0006343071116964,2L,14528000,14560000,X,18688000,18720000,trans,,32000,6747,,False,False,False,False,,,
6.8790898584643,-0.57576000794441,14.7963742835131,0.0001197655475602,0.0006343071116964,2L,14528000,14560000,X,18816000,18848000,trans,,32000,6748,,False,False,False,False,,,
6.51950904936227,-0.859250075064204,14.7963617395004,0.0001197663442303,0.0006343071116964,2L,14528000,14560000,X,18848000,18880000,trans,,32000,6749,,False,False,False,False,,,
6.73791016904038,-0.689232347399023,14.7962282742684,0.0001197748209356,0.0006343462150118,2L,14528000,14560000,X,19552000,19584000,trans,,32000,6750,,False,False,False,False,,,
6.73791013377575,-0.689232347399023,14.7961531065847,0.0001197795952859,0.0006343657095407,2L,14528000,14560000,X,2016000,2048000,trans,,32000,6751,,False,False,False,False,,,
6.87908968283551,-0.57576000794441,14.7960964094364,0.0001197831965886,0.0006343743333721,2L,14528000,14560000,X,2048000,2080000,trans,,32000,6752,,False,False,False,False,,,
6.87908968070616,-0.57576000794441,14.7960930404258,0.0001197834105856,0.0006343743333721,2L,14528000,14560000,X,20672000,20704000,trans,,32000,6753,,False,False,False,False,,,
6.73791008969647,-0.689232347399023,14.7960591496882,0.0001197855633213,0.0006343799431352,2L,14528000,14560000,X,20896000,20928000,trans,,32000,6754,,False,False,False,False,,,
6.73791004613749,-0.689232347399023,14.7959663012869,0.0001197914612403,0.0006344053869685,2L,14528000,14560000,X,22496000,22528000,trans,,32000,6755,,False,False,False,False,,,
6.87908958432132,-0.57576000794441,14.7959405415916,0.0001197930976003,0.0006344082616889,2L,14528000,14560000,X,22592000,22624000,trans,,32000,6756,,False,False,False,False,,,
6.73791002308867,-0.689232347399023,14.7959171712166,0.0001197945822005,0.0006344103326644,2L,14528000,14560000,X,22848000,22880000,trans,,32000,6757,,False,False,False,False,,,
6.73791001035317,-0.689232347399023,14.7958900245974,0.0001197963067093,0.0006344136741034,2L,14528000,14560000,X,2848000,2880000,trans,,32000,6758,,False,False,False,False,,,
6.8790894915458,-0.57576000794441,14.7957937521015,0.0001198024226915,0.0006344306095236,2L,14528000,14560000,X,2976000,3008000,trans,,32000,6759,,False,False,False,False,,,
6.87908948950636,-0.57576000794441,14.7957905252883,0.0001198026276894,0.0006344306095236,2L,14528000,14560000,X,3008000,3040000,trans,,32000,6760,,False,False,False,False,,,
6.87908948793772,-0.57576000794441,14.7957880433797,0.0001198027853641,0.0006344306095236,2L,14528000,14560000,X,3328000,3360000,trans,,32000,6761,,False,False,False,False,,,
6.73790993101046,-0.689232347399023,14.7957208989963,0.0001198070510997,0.0006344474079163,2L,14528000,14560000,X,3552000,3584000,trans,,32000,6762,,False,False,False,False,,,
6.73790991240227,-0.689232347399023,14.7956812338094,0.0001198095711321,0.000634454961582,2L,14528000,14560000,X,4384000,4416000,trans,,32000,6763,,False,False,False,False,,,
6.87908939155536,-0.57576000794441,14.7956355457899,0.0001198124738769,0.0006344645417553,2L,14528000,14560000,X,4480000,4512000,trans,,32000,6764,,False,False,False,False,,,
6.73790985166836,-0.689232347399023,14.7955517728846,0.0001198177964925,0.0006344869360139,2L,14528000,14560000,X,4512000,4544000,trans,,32000,6765,,False,False,False,False,,,
6.87908930239768,-0.57576000794441,14.795494477986,0.0001198214369322,0.0006344926846566,2L,14528000,14560000,X,512000,544000,trans,,32000,6766,,False,False,False,False,,,
6.87908929618439,-0.57576000794441,14.7954846470978,0.0001198220615846,0.0006344926846566,2L,14528000,14560000,X,7264000,7296000,trans,,32000,6767,,False,False,False,False,,,
6.87908929517425,-0.57576000794441,14.7954830488225,0.0001198221631389,0.0006344926846566,2L,14528000,14560000,X,7936000,7968000,trans,,32000,6768,,False,False,False,False,,,
6.73790980171654,-0.689232347399023,14.7954452943637,0.0001198245620812,0.0006344954428533,2L,14528000,14560000,X,8224000,8256000,trans,,32000,6769,,False,False,False,False,,,
6.73790979943285,-0.689232347399023,14.7954404263686,0.0001198248714002,0.0006344954428533,2L,14528000,14560000,X,8544000,8576000,trans,,32000,6770,,False,False,False,False,,,
6.73790977232686,-0.689232347399023,14.7953826462626,0.0001198285428879,0.0006345090926477,2L,14528000,14560000,X,8672000,8704000,trans,,32000,6771,,False,False,False,False,,,
6.87908919879438,-0.57576000794441,14.7953305524774,0.0001198318531502,0.0006345208294702,2L,14528000,14560000,X,8768000,8800000,trans,,32000,6772,,False,False,False,False,,,
6.73790969298596,-0.689232347399023,14.79521351913,0.000119839290286,0.0006345431847718,2L,14528000,14560000,X,8960000,8992000,trans,,32000,6773,,False,False,False,False,,,
6.7379096910315,-0.689232347399023,14.7952093528799,0.0001198395550479,0.0006345431847718,2L,14528000,14560000,X,8992000,9024000,trans,,32000,6774,,False,False,False,False,,,
6.87908911326181,-0.57576000794441,14.7951952180789,0.0001198404533077,0.0006345431847718,2L,14528000,14560000,X,9056000,9088000,trans,,32000,6775,,False,False,False,False,,,
6.8790891028696,-0.57576000794441,14.7951787748654,0.0001198414982745,0.0006345431847718,2L,14528000,14560000,X,9184000,9216000,trans,,32000,6776,,False,False,False,False,,,
6.87908910241574,-0.57576000794441,14.7951780567546,0.0001198415439106,0.0006345431847718,2L,14528000,14560000,X,9216000,9248000,trans,,32000,6777,,False,False,False,False,,,
6.87908904298198,-0.57576000794441,14.7950840166175,0.0001198475203433,0.000634569037488,2L,14528000,14560000,X,9248000,9280000,trans,,32000,6778,,False,False,False,False,,,
6.73790961364566,-0.689232347399023,14.795044391487,0.0001198500386868,0.0006345763722311,2L,14528000,14560000,X,9280000,9312000,trans,,32000,6779,,False,False,False,False,,,
6.87908900603835,-0.57576000794441,14.7950255616544,0.0001198512354205,0.0006345763722311,2L,14528000,14560000,X,9312000,9344000,trans,,32000,6780,,False,False,False,False,,,
6.8790889827887,-0.57576000794441,14.7949887742096,0.0001198535734883,0.0006345763722311,2L,14528000,14560000,X,9376000,9408000,trans,,32000,6781,,False,False,False,False,,,
6.73790958034714,-0.689232347399023,14.7949734093588,0.0001198545500325,0.0006345763722311,2L,14528000,14560000,X,9408000,9440000,trans,,32000,6782,,False,False,False,False,,,
6.51950895310346,-0.859250075064204,14.7949317642466,0.000119857196912,0.0006345763722311,2L,14528000,14560000,X,9472000,9504000,trans,,32000,6783,,False,False,False,False,,,
6.73790955274537,-0.689232347399023,14.7949145707175,0.0001198582897153,0.0006345763722311,2L,14528000,14560000,X,9536000,9568000,trans,,32000,6784,,False,False,False,False,,,
6.87908892413818,-0.57576000794441,14.7948959723797,0.0001198594718181,0.0006345763722311,2L,14528000,14560000,X,9696000,9728000,trans,,32000,6785,,False,False,False,False,,,
6.73789780750331,-0.689232347399023,14.76985754307,0.0001214615951498,0.0006420604591592,2L,14536000,14544000,X,22432000,22440000,trans,,32000,6786,,False,False,False,False,,,
-6.52802042357977,-0.857376473454498,14.7565429141551,0.0001223223145704,0.0006456043986684,2L,14544000,14552000,X,22432000,22440000,trans,,32000,6787,,False,False,False,False,,,
6.38922054916911,-0.956553526657651,14.7519468905029,0.0001226208462084,0.000646247434631,2L,14552000,14560000,X,22432000,22440000,trans,,32000,6788,,False,False,False,False,,,
6.51950566341907,-0.859250075064204,14.7459728014017,0.0001230099857052,0.0006473610141515,2L,14560000,14568000,X,22432000,22440000,trans,,32000,6789,,False,False,False,False,,,
6.51950551900747,-0.859250075064204,14.7438196128702,0.0001231505444138,0.000647848023094,2L,1456000,1464000,X,22432000,22440000,trans,,32000,6790,,False,False,False,False,,,
6.580329571135,-0.813008239738788,14.7345188950491,0.0001237595489725,0.0006501203254359,2L,14568000,14576000,X,22432000,22440000,trans,,32000,6791,,False,False,False,False,,,
6.4678265294977,-0.89987204191915,14.7247271769285,0.0001244039803059,0.000652630979859,2L,14576000,14584000,X,22432000,22440000,trans,,32000,6792,,False,False,False,False,,,
6.51950376574831,-0.859250075064204,14.7176516191565,0.0001248717519548,0.0006539621734971,2L,14592000,14600000,X,22432000,22440000,trans,,32000,6793,,False,False,False,False,,,
6.58032009089504,-0.813008239738788,14.6618897326764,0.0001286207310646,0.0006674015199865,2L,14592000,14624000,X,10304000,10336000,trans,,32000,6794,,False,False,False,False,,,
6.58032008608562,-0.813008239738788,14.6618527937332,0.0001286232517285,0.0006674086300348,2L,14592000,14624000,X,12000000,12032000,trans,,32000,6795,,False,False,False,False,,,
6.38311455366226,-0.960232534008618,14.6618339672634,0.0001286245364406,0.0006674093268271,2L,14592000,14624000,X,12128000,12160000,trans,,32000,6796,,False,False,False,False,,,
-6.65514077895579,-0.763144168787076,14.6617244405574,0.0001286320107635,0.0006674367865017,2L,14592000,14624000,X,12224000,12256000,trans,,32000,6797,,False,False,False,False,,,
6.38311454225755,-0.960232534008618,14.6617227010578,0.000128632129474,0.0006674367865017,2L,14592000,14624000,X,12800000,12832000,trans,,32000,6798,,False,False,False,False,,,
6.51950002729506,-0.859250075064204,14.6616880511838,0.0001286344941444,0.00066744308658,2L,14592000,14624000,X,13472000,13504000,trans,,32000,6799,,False,False,False,False,,,
6.58032005729331,-0.813008239738788,14.6616316513073,0.0001286383432308,0.000667457088635,2L,14592000,14624000,X,13504000,13536000,trans,,32000,6800,,False,False,False,False,,,
6.38311453085274,-0.960232534008618,14.661611432975,0.0001286397230867,0.0006674582786242,2L,14592000,14624000,X,13536000,13568000,trans,,32000,6801,,False,False,False,False,,,
3.31599062741817,1.62339525530491,14.6615497366176,0.0001286439338169,0.0006674738030986,2L,14592000,14624000,X,13568000,13600000,trans,,32000,6802,,False,False,False,False,,,
6.58032004304123,-0.813008239738788,14.6615221854016,0.0001286458142117,0.0006674738030986,2L,14592000,14624000,X,13728000,13760000,trans,,32000,6803,,False,False,False,False,,,
-1.80661254244968,0.866141666899395,14.6615164688547,0.0001286462043745,0.0006674738030986,2L,14592000,14624000,X,14816000,14848000,trans,,32000,6804,,False,False,False,False,,,
6.38311451944784,-0.960232534008618,14.6615001630148,0.0001286473172788,0.0006674738030986,2L,14592000,14624000,X,15040000,15072000,trans,,32000,6805,,False,False,False,False,,,
6.38311450804285,-0.960232534008618,14.6613888911778,0.0001286549120504,0.0006675072380682,2L,14592000,14624000,X,15072000,15104000,trans,,32000,6806,,False,False,False,False,,,
6.38311449663777,-0.960232534008618,14.6612776174633,0.0001286625074015,0.0006675354312309,2L,14592000,14624000,X,15232000,15264000,trans,,32000,6807,,False,False,False,False,,,
6.51949999914857,-0.859250075064204,14.6612658460154,0.0001286633109265,0.0006675354312309,2L,14592000,14624000,X,15488000,15520000,trans,,32000,6808,,False,False,False,False,,,
-6.65514127283289,-0.763144168787076,14.6612587118239,0.0001286637979125,0.0006675354312309,2L,14592000,14624000,X,15936000,15968000,trans,,32000,6809,,False,False,False,False,,,
6.38311448523259,-0.960232534008618,14.6611663418718,0.0001286701033321,0.0006675603436514,2L,14592000,14624000,X,16960000,16992000,trans,,32000,6810,,False,False,False,False,,,
6.58031999519107,-0.813008239738788,14.6611546566623,0.0001286709010179,0.0006675603436514,2L,14592000,14624000,X,17312000,17344000,trans,,32000,6811,,False,False,False,False,,,
1.938747280047,1.10397426368774,14.6610859036252,0.000128675594515,0.0006675787240217,2L,14592000,14624000,X,17568000,17600000,trans,,32000,6812,,False,False,False,False,,,
6.38311447382732,-0.960232534008618,14.6610550644033,0.0001286776998424,0.0006675798518966,2L,14592000,14624000,X,17760000,17792000,trans,,32000,6813,,False,False,False,False,,,
6.58031998143635,-0.813008239738788,14.6610490072898,0.0001286781133525,0.0006675798518966,2L,14592000,14624000,X,17792000,17824000,trans,,32000,6814,,False,False,False,False,,,
6.38311446242195,-0.960232534008618,14.6609437850579,0.0001286852969323,0.0006676111499897,2L,14592000,14624000,X,17920000,17952000,trans,,32000,6815,,False,False,False,False,,,
6.51949997100404,-0.859250075064204,14.6608436572444,0.0001286921330881,0.0006676367807861,2L,14592000,14624000,X,17952000,17984000,trans,,32000,6816,,False,False,False,False,,,
6.38311445101649,-0.960232534008618,14.6608325038356,0.0001286928946018,0.0006676367807861,2L,14592000,14624000,X,18336000,18368000,trans,,32000,6817,,False,False,False,False,,,
6.58031995108814,-0.813008239738788,14.6608159014272,0.0001286940281616,0.0006676367807861,2L,14592000,14624000,X,18432000,18464000,trans,,32000,6818,,False,False,False,False,,,
-6.65514176667602,-0.763144168787076,14.6607929988482,0.0001286955918936,0.0006676367807861,2L,14592000,14624000,X,18784000,18816000,trans,,32000,6819,,False,False,False,False,,,
6.58031994734455,-0.813008239738788,14.6607871464576,0.0001286959914836,0.0006676367807861,2L,14592000,14624000,X,19008000,19040000,trans,,32000,6820,,False,False,False,False,,,
6.38311443965544,-0.960232534008618,14.6607216548872,0.0001287004632071,0.0006676481921381,2L,14592000,14624000,X,20096000,20128000,trans,,32000,6821,,False,False,False,False,,,
6.38311443961094,-0.960232534008618,14.6607212207365,0.0001287004928512,0.0006676481921381,2L,14592000,14624000,X,20736000,20768000,trans,,32000,6822,,False,False,False,False,,,
6.3831144282053,-0.960232534008618,14.6606099357606,0.0001287080916803,0.0006676816415146,2L,14592000,14624000,X,21248000,21280000,trans,,32000,6823,,False,False,False,False,,,
6.38311441679956,-0.960232534008618,14.6604986489079,0.0001287156910892,0.0006677150933008,2L,14592000,14624000,X,21408000,21440000,trans,,32000,6824,,False,False,False,False,,,
