logFC,logCPM,LR,PValue,FDR,chr1,start1,end1,chr2,start2,end2,interaction_type,interaction_distance,resolution,any_anchor_overlap,both_anchors_overlap,total_has,min_dist_any
6.38311029821055,-0.960232534008618,14.6202498220588,0.0001314939886878,0.0006763159190685,2L,1464000,1472000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.63859616908285,-0.768235521384986,14.6124031382405,0.0001320426223538,0.0006776960835296,2L,14656000,14664000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.6891306293551,-0.728150110036031,14.5715371465801,0.0001349374171429,0.0006860707266129,2L,14656000,14688000,X,10240000,10272000,trans,,8000,True,False,1,14407
6.63858890102115,-0.768235521384986,14.5714910211353,0.0001349407203379,0.0006860802658168,2L,14656000,14688000,X,10304000,10336000,trans,,8000,True,False,1,45892
6.44990390807477,-0.910659888174978,14.5714749977821,0.000134941867842,0.0006860802658168,2L,14656000,14688000,X,10784000,10816000,trans,,8000,True,False,2,34795
6.63858889576742,-0.768235521384986,14.5714614068636,0.0001349428411563,0.0006860802658168,2L,14656000,14688000,X,11040000,11072000,trans,,8000,False,False,0,72395
6.63858889024227,-0.768235521384986,14.5714302625864,0.0001349450715819,0.0006860855931067,2L,14656000,14688000,X,11104000,11136000,trans,,8000,True,False,2,8395
6.68913057498371,-0.728150110036031,14.5713752324278,0.0001349490127072,0.0006860947187186,2L,14656000,14688000,X,11840000,11872000,trans,,8000,True,False,2,6124
6.68913057395666,-0.728150110036031,14.5713721739311,0.0001349492317527,0.0006860947187186,2L,14656000,14688000,X,12352000,12384000,trans,,8000,False,False,0,328323
6.63858885351084,-0.768235521384986,14.5712232124359,0.0001349599006094,0.0006861336952233,2L,14656000,14688000,X,12672000,12704000,trans,,8000,True,False,1,11676
6.68913052051682,-0.728150110036031,14.5712130321684,0.0001349606297672,0.0006861336952233,2L,14656000,14688000,X,12832000,12864000,trans,,8000,True,False,1,45976
6.68913051855842,-0.728150110036031,14.5712072000961,0.0001349610474889,0.0006861336952233,2L,14656000,14688000,X,13024000,13056000,trans,,8000,True,False,2,23876
6.38310529641538,-0.960232534008618,14.5711990824133,0.0001349616289195,0.0006861336952233,2L,14656000,14688000,X,1312000,1344000,trans,,8000,False,False,0,93107
6.63858884075043,-0.768235521384986,14.5711512830406,0.0001349650526099,0.0006861381899031,2L,14656000,14688000,X,13728000,13760000,trans,,8000,True,False,1,8577
6.63858884039491,-0.768235521384986,14.5711492790134,0.0001349651961528,0.0006861381899031,2L,14656000,14688000,X,14368000,14400000,trans,,8000,False,False,0,370523
6.44990384663521,-0.910659888174978,14.5711372027468,0.0001349660611454,0.0006861381899031,2L,14656000,14688000,X,14592000,14624000,trans,,8000,False,False,0,204276
6.63858883213551,-0.768235521384986,14.5711027212475,0.0001349685309992,0.0006861447334089,2L,14656000,14688000,X,14912000,14944000,trans,,8000,False,False,0,83323
6.68913046316038,-0.728150110036031,14.5710422250748,0.0001349728643517,0.0006861449217391,2L,14656000,14688000,X,15072000,15104000,trans,,8000,True,False,2,14077
6.63858881574762,-0.768235521384986,14.5710103432218,0.0001349751481114,0.0006861449217391,2L,14656000,14688000,X,15104000,15136000,trans,,8000,True,False,1,17923
6.63858880600379,-0.768235521384986,14.5709554172557,0.0001349790826573,0.0006861449217391,2L,14656000,14688000,X,15904000,15936000,trans,,8000,True,False,1,42823
2.62992955287451,0.121837892811888,14.5709548507798,0.0001349791232366,0.0006861449217391,2L,14656000,14688000,X,16064000,16096000,trans,,8000,False,False,0,178176
6.68913040896382,-0.728150110036031,14.5708808263624,0.000134984426058,0.0006861449217391,2L,14656000,14688000,X,16128000,16160000,trans,,8000,False,False,0,114176
6.68913040776253,-0.728150110036031,14.5708772488671,0.0001349846823412,0.0006861449217391,2L,14656000,14688000,X,16384000,16416000,trans,,8000,False,False,0,63423
6.63858879126134,-0.768235521384986,14.5708723137393,0.0001349850358827,0.0006861449217391,2L,14656000,14688000,X,16416000,16448000,trans,,8000,False,False,0,95423
2.62993059873598,0.121837892811888,14.5708378463661,0.0001349875050741,0.0006861449217391,2L,14656000,14688000,X,16608000,16640000,trans,,8000,True,False,4,177
6.38310525962349,-0.960232534008618,14.5708375804141,0.0001349875241266,0.0006861449217391,2L,14656000,14688000,X,16928000,16960000,trans,,8000,False,False,0,129423
6.63858878502488,-0.768235521384986,14.5708371585478,0.0001349875543488,0.0006861449217391,2L,14656000,14688000,X,17600000,17632000,trans,,8000,True,False,1,22376
6.44990378519751,-0.910659888174978,14.5707994094749,0.0001349902586895,0.0006861449217391,2L,14656000,14688000,X,17696000,17728000,trans,,8000,True,False,1,39423
6.68913035236488,-0.728150110036031,14.5707122714733,0.0001349965014574,0.0006861449217391,2L,14656000,14688000,X,17760000,17792000,trans,,8000,True,False,3,28376
6.68913033561236,-0.728150110036031,14.5706623811512,0.0001350000758463,0.0006861449217391,2L,14656000,14688000,X,17920000,17952000,trans,,8000,False,False,0,96823
6.58030824848959,-0.813008239738788,14.5706440392177,0.0001350013899769,0.0006861449217391,2L,14656000,14688000,X,17984000,18016000,trans,,8000,False,False,0,78276
6.63858874177499,-0.768235521384986,14.5705933546821,0.0001350050214003,0.0006861449217391,2L,14656000,14688000,X,18112000,18144000,trans,,8000,True,False,2,13123
6.63858873921262,-0.768235521384986,14.5705789101657,0.0001350060563327,0.0006861449217391,2L,14656000,14688000,X,18208000,18240000,trans,,8000,False,False,0,109123
6.68913029696742,-0.728150110036031,14.570547292893,0.0001350083217005,0.0006861449217391,2L,14656000,14688000,X,18464000,18496000,trans,,8000,True,False,1,524
6.63858872965732,-0.768235521384986,14.5705250454676,0.0001350099157446,0.0006861449217391,2L,14656000,14688000,X,18592000,18624000,trans,,8000,True,False,1,29376
6.63858872614505,-0.768235521384986,14.570505246174,0.0001350113343943,0.0006861449217391,2L,14656000,14688000,X,18848000,18880000,trans,,8000,True,False,2,1177
6.38310522283308,-0.960232534008618,14.5704760828802,0.0001350134240161,0.0006861449217391,2L,14656000,14688000,X,19008000,19040000,trans,,8000,False,False,0,119123
6.4499037237617,-0.910659888174978,14.5704616179677,0.0001350144604748,0.0006861449217391,2L,14656000,14688000,X,19104000,19136000,trans,,8000,False,False,0,215123
6.63858871559301,-0.768235521384986,14.5704457623091,0.0001350155965943,0.0006861449217391,2L,14656000,14688000,X,19232000,19264000,trans,,8000,False,False,0,226176
6.63858871384572,-0.768235521384986,14.570435912489,0.0001350163023769,0.0006861449217391,2L,14656000,14688000,X,19456000,19488000,trans,,8000,True,False,1,2176
6.63858871209843,-0.768235521384986,14.5704260626699,0.0001350170081633,0.0006861449217391,2L,14656000,14688000,X,19648000,19680000,trans,,8000,True,False,2,6323
6.63858871035115,-0.768235521384986,14.5704162128521,0.0001350177139532,0.0006861449217391,2L,14656000,14688000,X,19744000,19776000,trans,,8000,True,False,1,2123
6.63858870860386,-0.768235521384986,14.5704063630356,0.0001350184197467,0.0006861449217391,2L,14656000,14688000,X,19840000,19872000,trans,,8000,False,False,0,98123
6.63858870685658,-0.768235521384986,14.5703965132202,0.0001350191255439,0.0006861449217391,2L,14656000,14688000,X,19968000,20000000,trans,,8000,True,False,1,24376
6.6385887051093,-0.768235521384986,14.570386663406,0.0001350198313448,0.0006861449217391,2L,14656000,14688000,X,21376000,21408000,trans,,8000,True,False,2,6062
6.68913024295589,-0.728150110036031,14.5703864399992,0.0001350198473533,0.0006861449217391,2L,14656000,14688000,X,2176000,2208000,trans,,8000,True,False,2,4558
6.68913024157017,-0.728150110036031,14.5703823131268,0.0001350201430707,0.0006861449217391,2L,14656000,14688000,X,22848000,22880000,trans,,8000,False,False,0,386385
6.63858870336202,-0.768235521384986,14.5703768135932,0.0001350205371492,0.0006861449217391,2L,14656000,14688000,X,2336000,2368000,trans,,8000,True,False,1,8558
6.63858870161474,-0.768235521384986,14.5703669637813,0.0001350212429573,0.0006861449217391,2L,14656000,14688000,X,2944000,2976000,trans,,8000,False,False,0,208542
6.63858869986746,-0.768235521384986,14.5703571139708,0.000135021948769,0.0006861449217391,2L,14656000,14688000,X,2976000,3008000,trans,,8000,False,False,0,240542
6.63858869812018,-0.768235521384986,14.5703472641615,0.0001350226545843,0.0006861449217391,2L,14656000,14688000,X,3008000,3040000,trans,,8000,False,False,0,272542
6.63858869637291,-0.768235521384986,14.5703374143534,0.0001350233604033,0.0006861449217391,2L,14656000,14688000,X,3360000,3392000,trans,,8000,False,False,0,398276
6.63858869462564,-0.768235521384986,14.5703275645465,0.0001350240662259,0.0006861449217391,2L,14656000,14688000,X,3456000,3488000,trans,,8000,False,False,0,302276
6.63858869287836,-0.768235521384986,14.5703177147407,0.0001350247720521,0.0006861449217391,2L,14656000,14688000,X,352000,384000,trans,,8000,False,False,0,88691
6.6385886922914,-0.768235521384986,14.5703144058688,0.000135025009163,0.0006861449217391,2L,14656000,14688000,X,4384000,4416000,trans,,8000,False,False,0,256023
6.63858869113109,-0.768235521384986,14.5703078649362,0.0001350254778819,0.0006861449217391,2L,14656000,14688000,X,7648000,7680000,trans,,8000,True,False,1,44777
6.63858868938383,-0.768235521384986,14.570298015133,0.0001350261837154,0.0006861449217391,2L,14656000,14688000,X,7712000,7744000,trans,,8000,True,False,1,13878
6.63858868763656,-0.768235521384986,14.5702881653308,0.0001350268895525,0.0006861449217391,2L,14656000,14688000,X,7776000,7808000,trans,,8000,False,False,0,50122
6.63858868588929,-0.768235521384986,14.57027831553,0.0001350275953932,0.0006861449217391,2L,14656000,14688000,X,7904000,7936000,trans,,8000,True,False,1,7122
6.63858868414203,-0.768235521384986,14.5702684657303,0.0001350283012376,0.0006861449217391,2L,14656000,14688000,X,8320000,8352000,trans,,8000,False,False,0,70922
6.63858868239476,-0.768235521384986,14.5702586159319,0.0001350290070855,0.0006861449217391,2L,14656000,14688000,X,8832000,8864000,trans,,8000,True,False,1,41077
6.6385886806475,-0.768235521384986,14.5702487661346,0.0001350297129372,0.0006861449217391,2L,14656000,14688000,X,8960000,8992000,trans,,8000,False,False,0,53722
6.63858867890024,-0.768235521384986,14.5702389163386,0.0001350304187924,0.0006861449217391,2L,14656000,14688000,X,8992000,9024000,trans,,8000,False,False,0,85722
6.63858867715298,-0.768235521384986,14.5702290665437,0.0001350311246513,0.0006861449217391,2L,14656000,14688000,X,9056000,9088000,trans,,8000,False,False,0,56792
6.63858867540572,-0.768235521384986,14.5702192167501,0.0001350318305138,0.0006861449217391,2L,14656000,14688000,X,9120000,9152000,trans,,8000,True,False,1,7208
6.68913018617311,-0.728150110036031,14.5702173321743,0.0001350319655679,0.0006861449217391,2L,14656000,14688000,X,9184000,9216000,trans,,8000,True,False,1,38707
6.63858867429224,-0.768235521384986,14.570212939773,0.0001350322803406,0.0006861449217391,2L,14656000,14688000,X,9280000,9312000,trans,,8000,False,False,0,134707
6.63858867365846,-0.768235521384986,14.5702093669577,0.0001350325363799,0.0006861449217391,2L,14656000,14688000,X,9312000,9344000,trans,,8000,False,False,0,166707
6.63858867191121,-0.768235521384986,14.5701995171665,0.0001350332422496,0.0006861449217391,2L,14656000,14688000,X,9376000,9408000,trans,,8000,False,False,0,145092
6.63858867016395,-0.768235521384986,14.5701896673765,0.000135033948123,0.0006861449217391,2L,14656000,14688000,X,9600000,9632000,trans,,8000,True,False,2,26207
6.63858662752517,-0.768235521384986,14.5586702263037,0.0001358620230597,0.000689148345102,2L,14664000,14672000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.83011797140121,-0.614633770890316,14.5502337273654,0.0001364717223279,0.0006909830813672,2L,14672000,14680000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.83011478748878,-0.614633770890316,14.5452963899023,0.0001368298169682,0.0006918065651061,2L,14680000,14688000,X,22432000,22440000,trans,,8000,True,False,1,21114
-6.51244666364907,-0.857943630089117,14.5369555365198,0.0001374369117695,0.0006923297095911,2L,14696000,14704000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.83010664743222,-0.614633770890316,14.5326668999927,0.0001377501181137,0.0006923297095911,2L,14704000,14712000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.83010464820628,-0.614633770890316,14.5295636029893,0.0001379772051799,0.0006923297095911,2L,14712000,14720000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.83009756131425,-0.614633770890316,14.5185583655891,0.0001387855679628,0.0006924013465612,2L,1472000,1504000,X,12128000,12160000,trans,,8000,False,False,0,104323
3.12499031432538,0.326170648229739,14.5184966386579,0.000138790115385,0.0006924138734893,2L,1472000,1504000,X,18112000,18144000,trans,,8000,True,False,2,13123
6.68911283973069,-0.728150110036031,14.5184695967246,0.0001387921076111,0.0006924138734893,2L,1472000,1504000,X,18592000,18624000,trans,,8000,True,False,1,29376
6.3830999406788,-0.960232534008618,14.5184680153399,0.0001387922241153,0.0006924138734893,2L,1472000,1504000,X,19040000,19072000,trans,,8000,False,False,0,151123
6.83009578552736,-0.614633770890316,14.5157996167004,0.0001389889515002,0.000692790463981,2L,14728000,14736000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.92131845089378,-0.540941592454633,14.5117341365455,0.0001392892184227,0.0006934470648328,2L,14744000,14752000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.83009112479874,-0.614633770890316,14.5085568532406,0.0001395243397992,0.0006935509931243,2L,14752000,14760000,X,22432000,22440000,trans,,8000,True,False,1,21114
6.83007245556247,-0.614633770890316,14.4795135673812,0.0001416921726843,0.0006973234280723,2L,14752000,14784000,X,10048000,10080000,trans,,8000,False,False,0,144692
6.8300724502914,-0.614633770890316,14.4795053602164,0.0001416927900475,0.0006973234280723,2L,14752000,14784000,X,10464000,10496000,trans,,8000,True,False,3,407
6.92129655160424,-0.540941592454633,14.4795024139113,0.0001416930116765,0.0006973234280723,2L,14752000,14784000,X,10592000,10624000,trans,,8000,False,False,0,114904
6.83007244240483,-0.614633770890316,14.4794930806472,0.0001416937137521,0.0006973234280723,2L,14752000,14784000,X,10656000,10688000,trans,,8000,False,False,0,162795
6.44988723437684,-0.910659888174978,14.4794879371677,0.0001416941006613,0.0006973234280723,2L,14752000,14784000,X,10720000,10752000,trans,,8000,False,False,0,98795
6.92129653480879,-0.540941592454633,14.4794776714638,0.000141694872884,0.0006973234280723,2L,14752000,14784000,X,10784000,10816000,trans,,8000,True,False,2,34795
6.68909979626061,-0.728150110036031,14.4794431934486,0.0001416974664735,0.0006973234280723,2L,14752000,14784000,X,10848000,10880000,trans,,8000,True,False,2,3596
6.8300724037865,-0.614633770890316,14.4794329509057,0.0001416982369723,0.0006973234280723,2L,14752000,14784000,X,10880000,10912000,trans,,8000,True,False,2,27604
6.83007239518221,-0.614633770890316,14.479419553772,0.0001416992447827,0.0006973234280723,2L,14752000,14784000,X,11008000,11040000,trans,,8000,False,False,0,104395
6.83007238910993,-0.614633770890316,14.4794100990385,0.0001416999560271,0.0006973234280723,2L,14752000,14784000,X,1152000,1184000,trans,,8000,True,False,1,34592
6.68909978232023,-0.728150110036031,14.4794014303067,0.0001417006081467,0.0006973234280723,2L,14752000,14784000,X,11808000,11840000,trans,,8000,True,False,2,15122
6.8300723428458,-0.614633770890316,14.4793380641977,0.0001417053750582,0.0006973234280723,2L,14752000,14784000,X,1184000,1216000,trans,,8000,True,False,1,2592
6.83007230862161,-0.614633770890316,14.4792847757761,0.0001417093839694,0.0006973234280723,2L,14752000,14784000,X,11968000,12000000,trans,,8000,True,False,2,10576
6.44988718862064,-0.910659888174978,14.4792346306315,0.0001417131565149,0.0006973234280723,2L,14752000,14784000,X,12000000,12032000,trans,,8000,True,False,2,8924
6.68909970667042,-0.728150110036031,14.4791747936055,0.0001417176583373,0.0006973234280723,2L,14752000,14784000,X,12320000,12352000,trans,,8000,False,False,0,296323
6.83007223771054,-0.614633770890316,14.4791743638568,0.0001417176906698,0.0006973234280723,2L,14752000,14784000,X,1248000,1280000,trans,,8000,True,False,1,29107
6.83007223013093,-0.614633770890316,14.4791625619958,0.0001417185785968,0.0006973234280723,2L,14752000,14784000,X,12576000,12608000,trans,,8000,False,False,0,107676
6.83007222901594,-0.614633770890316,14.4791608258907,0.0001417187092152,0.0006973234280723,2L,14752000,14784000,X,12608000,12640000,trans,,8000,False,False,0,75676
6.83007222875536,-0.614633770890316,14.4791604201576,0.0001417187397412,0.0006973234280723,2L,14752000,14784000,X,12832000,12864000,trans,,8000,True,False,1,45976
6.68909969769771,-0.728150110036031,14.4791479123471,0.0001417196807883,0.0006973234280723,2L,14752000,14784000,X,12896000,12928000,trans,,8000,True,False,1,15877
6.83007222005935,-0.614633770890316,14.4791468800062,0.0001417197584586,0.0006973234280723,2L,14752000,14784000,X,13152000,13184000,trans,,8000,True,False,1,15576
6.83007221563581,-0.614633770890316,14.479139992295,0.0001417202766706,0.0006973234280723,2L,14752000,14784000,X,13344000,13376000,trans,,8000,True,False,4,1923
6.58029644399234,-0.813008239738788,14.4791081907402,0.0001417226693551,0.0006973234280723,2L,14752000,14784000,X,13600000,13632000,trans,,8000,False,False,0,104176
6.83007213943541,-0.614633770890316,14.4790213436001,0.0001417292037649,0.0006973234280723,2L,14752000,14784000,X,13632000,13664000,trans,,8000,False,False,0,72176
6.83007213533692,-0.614633770890316,14.4790149619707,0.0001417296839329,0.0006973234280723,2L,14752000,14784000,X,13760000,13792000,trans,,8000,True,False,2,23423
6.92129620913364,-0.540941592454633,14.4789978917288,0.000141730968344,0.0006973234280723,2L,14752000,14784000,X,13856000,13888000,trans,,8000,True,False,1,28323
2.20754751718683,0.335979454412822,14.4789884774364,0.0001417316767059,0.0006973234280723,2L,14752000,14784000,X,13952000,13984000,trans,,8000,True,False,1,11876
6.83007211741787,-0.614633770890316,14.4789870607754,0.0001417317833003,0.0006973234280723,2L,14752000,14784000,X,14432000,14464000,trans,,8000,False,False,0,364276
6.44988714286522,-0.910659888174978,14.4789813235656,0.0001417322149886,0.0006973234280723,2L,14752000,14784000,X,14688000,14720000,trans,,8000,False,False,0,108276
6.92129615654969,-0.540941592454633,14.4789204246301,0.0001417367973252,0.0006973234280723,2L,14752000,14784000,X,14848000,14880000,trans,,8000,True,False,1,19323
6.83007207163953,-0.614633770890316,14.4789157805372,0.0001417371467758,0.0006973234280723,2L,14752000,14784000,X,15008000,15040000,trans,,8000,True,False,2,11576
6.83007206892636,-0.614633770890316,14.4789115559188,0.0001417374646633,0.0006973234280723,2L,14752000,14784000,X,15040000,15072000,trans,,8000,True,False,2,12776
6.83007206233379,-0.614633770890316,14.4789012907782,0.0001417382370815,0.0006973234280723,2L,14752000,14784000,X,15136000,15168000,trans,,8000,True,False,1,49923
6.83007205714854,-0.614633770890316,14.4788932169454,0.0001417388446139,0.0006973234280723,2L,14752000,14784000,X,15232000,15264000,trans,,8000,False,False,0,145923
6.6890996095295,-0.728150110036031,14.4788837674811,0.000141739555662,0.0006973234280723,2L,14752000,14784000,X,15488000,15520000,trans,,8000,True,False,1,2723
6.68909959913752,-0.728150110036031,14.4788526336345,0.0001417418984299,0.0006973234280723,2L,14752000,14784000,X,15904000,15936000,trans,,8000,True,False,1,42823
-1.11014892964984,2.90998236230569,14.4788135680346,0.0001417448381035,0.0006973234280723,2L,14752000,14784000,X,16256000,16288000,trans,,8000,True,False,2,13824
6.83007200536147,-0.614633770890316,14.4788125801926,0.0001417449124391,0.0006973234280723,2L,14752000,14784000,X,16384000,16416000,trans,,8000,False,False,0,63423
6.83007200470662,-0.614633770890316,14.4788115605368,0.0001417449891688,0.0006973234280723,2L,14752000,14784000,X,16448000,16480000,trans,,8000,False,False,0,119076
6.83007199772456,-0.614633770890316,14.4788006888591,0.0001417458072708,0.0006973234280723,2L,14752000,14784000,X,16672000,16704000,trans,,8000,True,False,1,16623
6.83007198099384,-0.614633770890316,14.4787746376438,0.0001417477676638,0.0006973234280723,2L,14752000,14784000,X,16768000,16800000,trans,,8000,True,False,1,2224
6.8300719789628,-0.614633770890316,14.4787714751334,0.0001417480056493,0.0006973234280723,2L,14752000,14784000,X,16800000,16832000,trans,,8000,True,False,1,1423
6.83007197025446,-0.614633770890316,14.4787579154696,0.0001417490260469,0.0006973234280723,2L,14752000,14784000,X,16896000,16928000,trans,,8000,False,False,0,97423
6.44988709711057,-0.910659888174978,14.4787280159707,0.0001417512760829,0.0006973234280723,2L,14752000,14784000,X,17120000,17152000,trans,,8000,True,False,2,2476
6.68909953698564,-0.728150110036031,14.4786664285184,0.0001417559108553,0.0006973234280723,2L,14752000,14784000,X,17632000,17664000,trans,,8000,True,False,1,9624
6.83007190884119,-0.614633770890316,14.4786622891225,0.0001417562223715,0.0006973234280723,2L,14752000,14784000,X,17696000,17728000,trans,,8000,True,False,1,39423
6.83007190557347,-0.614633770890316,14.4786572009464,0.0001417566052906,0.0006973234280723,2L,14752000,14784000,X,17728000,17760000,trans,,8000,False,False,0,60376
6.83007190077968,-0.614633770890316,14.4786497365345,0.0001417571670391,0.0006973234280723,2L,14752000,14784000,X,17856000,17888000,trans,,8000,True,False,3,32823
6.83007189591751,-0.614633770890316,14.4786421656342,0.0001417577368039,0.0006973234280723,2L,14752000,14784000,X,18016000,18048000,trans,,8000,True,False,2,46276
6.83007189199718,-0.614633770890316,14.4786360612802,0.0001417581962022,0.0006973234280723,2L,14752000,14784000,X,18048000,18080000,trans,,8000,True,False,2,14276
6.83007187538803,-0.614633770890316,14.4786101991075,0.0001417601425407,0.0006973234280723,2L,14752000,14784000,X,18080000,18112000,trans,,8000,True,False,2,14124
6.68909950058002,-0.728150110036031,14.4785573573113,0.0001417641193986,0.0006973234280723,2L,14752000,14784000,X,18272000,18304000,trans,,8000,False,False,0,70676
6.83007182259919,-0.614633770890316,14.4785280011486,0.0001417663287833,0.0006973234280723,2L,14752000,14784000,X,18368000,18400000,trans,,8000,True,False,2,7377
6.92129588347688,-0.540941592454633,14.4785181260178,0.0001417670720068,0.0006973234280723,2L,14752000,14784000,X,18400000,18432000,trans,,8000,True,False,2,23823
6.68909948157592,-0.728150110036031,14.4785004207639,0.000141768404552,0.0006973234280723,2L,14752000,14784000,X,18720000,18752000,trans,,8000,True,False,1,37876
6.83007180107877,-0.614633770890316,14.4784944913842,0.000141768850816,0.0006973234280723,2L,14752000,14784000,X,18816000,18848000,trans,,8000,True,False,3,776
6.4498870513567,-0.910659888174978,14.4784747078478,0.000141770339798,0.0006973234280723,2L,14752000,14784000,X,18848000,18880000,trans,,8000,True,False,2,1177
6.83007177928954,-0.614633770890316,14.4784605630058,0.0001417714044007,0.0006973234280723,2L,14752000,14784000,X,19200000,19232000,trans,,8000,False,False,0,258176
6.83007177540044,-0.614633770890316,14.4784545072066,0.0001417718601891,0.0006973234280723,2L,14752000,14784000,X,19456000,19488000,trans,,8000,True,False,1,2176
6.83007174876044,-0.614633770890316,14.4784130255018,0.0001417749823403,0.0006973234280723,2L,14752000,14784000,X,19744000,19776000,trans,,8000,True,False,1,2123
6.83007174636549,-0.614633770890316,14.4784092962633,0.0001417752630275,0.0006973234280723,2L,14752000,14784000,X,20096000,20128000,trans,,8000,False,False,0,70923
6.8300717454166,-0.614633770890316,14.4784078187154,0.0001417753742378,0.0006973234280723,2L,14752000,14784000,X,20384000,20416000,trans,,8000,True,False,1,4863
6.83007174442134,-0.614633770890316,14.4784062689754,0.0001417754908818,0.0006973234280723,2L,14752000,14784000,X,20896000,20928000,trans,,8000,False,False,0,102237
6.83007173951236,-0.614633770890316,14.4783986250847,0.0001417760662145,0.0006973234280723,2L,14752000,14784000,X,21216000,21248000,trans,,8000,False,False,0,69137
6.83007172950651,-0.614633770890316,14.4783830447261,0.0001417772389086,0.0006973234280723,2L,14752000,14784000,X,21376000,21408000,trans,,8000,True,False,2,6062
6.68909943674709,-0.728150110036031,14.4783661120898,0.0001417785133963,0.0006973234280723,2L,14752000,14784000,X,21408000,21440000,trans,,8000,True,False,2,38062
6.92129576151721,-0.540941592454633,14.4783384486199,0.0001417805955985,0.0006973234280723,2L,14752000,14784000,X,22720000,22752000,trans,,8000,False,False,0,258385
6.83007166658372,-0.614633770890316,14.4782850657138,0.0001417846137644,0.0006973234280723,2L,14752000,14784000,X,22848000,22880000,trans,,8000,False,False,0,386385
6.83007166624611,-0.614633770890316,14.4782845400149,0.0001417846533347,0.0006973234280723,2L,14752000,14784000,X,2912000,2944000,trans,,8000,False,False,0,176542
6.68909940202521,-0.728150110036031,14.4782620833787,0.0001417863436949,0.0006973234280723,2L,14752000,14784000,X,2944000,2976000,trans,,8000,False,False,0,208542
6.83007163190832,-0.614633770890316,14.478231071344,0.0001417886780722,0.0006973234280723,2L,14752000,14784000,X,2976000,3008000,trans,,8000,False,False,0,240542
6.44988700560359,-0.910659888174978,14.4782213991973,0.0001417894061342,0.0006973234280723,2L,14752000,14784000,X,3552000,3584000,trans,,8000,False,False,0,206276
6.83007161544718,-0.614633770890316,14.4782054390169,0.0001417906075305,0.0006973234280723,2L,14752000,14784000,X,4384000,4416000,trans,,8000,False,False,0,256023
6.83007158868411,-0.614633770890316,14.4781637650568,0.0001417937445697,0.0006973234280723,2L,14752000,14784000,X,4576000,4608000,trans,,8000,False,False,0,76176
6.83007158807351,-0.614633770890316,14.478162814267,0.0001417938161419,0.0006973234280723,2L,14752000,14784000,X,5632000,5664000,trans,,8000,True,False,2,14223
6.68909936731678,-0.728150110036031,14.4781580942462,0.0001417941714497,0.0006973234280723,2L,14752000,14784000,X,640000,672000,trans,,8000,True,False,1,16293
6.8300715734562,-0.614633770890316,14.4781400529519,0.0001417955295477,0.0006973234280723,2L,14752000,14784000,X,7200000,7232000,trans,,8000,False,False,0,54177
6.8300715631008,-0.614633770890316,14.4781239280543,0.0001417967433958,0.0006973234280723,2L,14752000,14784000,X,7232000,7264000,trans,,8000,True,False,1,22177
6.8300715538797,-0.614633770890316,14.4781095694044,0.0001417978242933,0.0006973234280723,2L,14752000,14784000,X,7680000,7712000,trans,,8000,True,False,1,12777
6.830071553087,-0.614633770890316,14.4781083350498,0.0001417979172141,0.0006973234280723,2L,14752000,14784000,X,7712000,7744000,trans,,8000,True,False,1,13878
6.92129558915589,-0.540941592454633,14.4780845137163,0.0001417997104677,0.0006973234280723,2L,14752000,14784000,X,7936000,7968000,trans,,8000,True,False,1,39122
6.83007151175077,-0.614633770890316,14.4780439681543,0.0001418027627622,0.0006973234280723,2L,14752000,14784000,X,8096000,8128000,trans,,8000,True,False,2,31622
6.83007150990354,-0.614633770890316,14.4780410917315,0.0001418029793036,0.0006973234280723,2L,14752000,14784000,X,8320000,8352000,trans,,8000,False,False,0,70922
6.83007148547977,-0.614633770890316,14.4780030600121,0.000141805842419,0.0006973234280723,2L,14752000,14784000,X,8416000,8448000,trans,,8000,False,False,0,112477
6.44988695985127,-0.910659888174978,14.4779680900199,0.0001418084750919,0.0006973234280723,2L,14752000,14784000,X,8672000,8704000,trans,,8000,True,False,1,15223
6.83007146274312,-0.614633770890316,14.477967655349,0.0001418085078159,0.0006973234280723,2L,14752000,14784000,X,8992000,9024000,trans,,8000,False,False,0,85722
6.6890993034731,-0.728150110036031,14.4779668118372,0.0001418085713193,0.0006973234280723,2L,14752000,14784000,X,9056000,9088000,trans,,8000,False,False,0,56792
6.83007144117749,-0.614633770890316,14.4779340740777,0.0001418110359876,0.0006973234280723,2L,14752000,14784000,X,9120000,9152000,trans,,8000,True,False,1,7208
6.83007143173621,-0.614633770890316,14.4779193724082,0.0001418121428196,0.0006973234280723,2L,14752000,14784000,X,9184000,9216000,trans,,8000,True,False,1,38707
6.83007142861219,-0.614633770890316,14.4779145077872,0.00014181250906,0.0006973234280723,2L,14752000,14784000,X,9472000,9504000,trans,,8000,True,False,1,49092
6.83007140740499,-0.614633770890316,14.4778814845476,0.0001418149952905,0.0006973234280723,2L,14752000,14784000,X,9504000,9536000,trans,,8000,True,False,2,17092
